"key",cn,zh,en,pt
adaptation10217,战绩详情,戰績詳情,Battle details,Resultado de performance,,,,
adaptation10218,欢乐锦标赛,歡樂錦標賽,Tournament,MTT feliz,,,,
adaptation10219,房主:##,房主:##,owner,Hospedeiro: ##,,,,
adaptation10220,小六子,小六子,,Xiaoliuzi,,,,
adaptation10221,玩玩公会##,玩玩公會##,Play Guild,Play Clube,,,,
adaptation10222,查看牌谱,查看牌譜,View Card List,Histórico de jogos,,,,
adaptation10223,设置,設置,Settings,Configurações,,,,
adaptation10224,用户协议,用戶協議,User Agreement,Contrato de Usuário,,,,
adaptation10225,备份下载,備份下載,Backup Downloads,Download de Backup,,,,
adaptation10226,图片已保存到相册,圖片已保存到相冊,Image saved to album,Foto salva no Álbum,,,,
adaptation10227,图片保存失败,圖片保存失敗,Image save failed,Erro em salvar foto,,,,
adaptation10228,切换语言,切換語言,Switch language,Trocar de Idioma,,,,
adaptation10229,选择线路,選擇線路,Select line,Trocar conexão,,,,
adaptation10230,修改密码,修改密碼,Change password,Modificar senha,,,,
adaptation10231,举报,舉報,Report,Denúncia,,,,
adaptation10232,请先输入内容,請先輸入內容,Please enter the content first,Por favor inserir dados,,,,
adaptation10233,版本号,版本號,Version number,Versão,,,,
adaptation10234,请先成为推广员,請先成為推廣員,Please become a promoter first,Por favor se torne um promotor antes,,,,
adaptation10235,支付成功,支付成功,Payment successful,Pagamento completado,,,,
adaptation10236,支付未完成,支付未完成,Payment is not completed,Pagamento não completado,,,,
adaptation10237,昵称不能为空,昵稱不能為空,Nickname cannot be empty,Nome de usuário não pode estar em branco,,,,
adaptation10238,充豆,充豆,Beans,Recarga,,,,
adaptation10239,公会充值,公會充值,Guild recharge,Recarga do clube,,,,
adaptation10240,平台充值,平臺充值,Platform recharge,Recarga através da plataforma,,,,
adaptation10241,充值,充值,Recharge,Recarga,,,,
adaptation10242,未选中金豆数量或未输入想充值的金额,未選中金豆數量或未輸入想充值的金額,amount is not selected or the amount you want to recharge is not entered,Valor de recarga não inserido,,,,
adaptation10243,工商银行,工商銀行,Industrial and Commercial Bank,ICBC,,,,
adaptation10244,提豆,提豆,Reflect,Saque,,,,
adaptation10245,充豆中,充豆中,Recharge in progress,Recarregando,,,,
adaptation10246,充豆成功,充豆成功,Successful recharge,Recarga efetuada com sucesso,,,,
adaptation10247,充豆失败,充豆失敗,Failed to recharge,Recarga falhou,,,,
adaptation10248,转豆成功,轉豆成功,Transfer successful,Transferência efetuada com sucesso,,,,
adaptation10249,处理中,處理中,Processing,Processando,,,,
adaptation10250,成功,成功,Success,Sucesso,,,,
adaptation10251,失败,失敗,Failure,Falha,,,,
adaptation10252,充豆记录,充豆記錄,Recharge History,Histórico de recarga,,,,
adaptation10253,转豆记录,轉豆記錄,Transfer Record,Histórico de transferência,,,,
adaptation10254,提豆记录,提豆記錄,Withdrawal Record,Histórico de saque,,,,
adaptation10255,返豆转入,返豆轉入,Return Record,Bônus,,,,
adaptation10256,状态,狀態,Status,Status,,,,
adaptation10257,充豆订单,充豆訂單,Recharge Order,Pedidos de recarga,,,,
adaptation10258,充豆数量,充豆數量,Recharge amount,Valor de recarga,,,,
adaptation10259,充豆时间,充豆時間,Recharge time,Horário de recarga,,,,
adaptation10260,转豆订单,轉豆訂單,Transfer Order,Pedido de transferência,,,,
adaptation10261,转豆数量,轉豆數量,Transfer amount,Valor de transferência,,,,
adaptation10262,转豆时间,轉豆時間,Transfer Time,Horário da transferência,,,,
adaptation10263,提豆订单,提豆訂單,Withdrawal order,Pedido de saque,,,,
adaptation10264,提豆数量,提豆數量,Withdrawal amount,Valor de saque,,,,
adaptation10265,提豆时间,提豆時間,Withdrawal time,Horário de saque,,,,
adaptation10266,返豆订单,返豆訂單,Return Record,Histórico de reembolso,,,,
adaptation10267,返豆数量,返豆數量,Refund amount,Valor do reembolso,,,,
adaptation10268,返豆时间,返豆時間,Refund time,Horário de reembolso,,,,
adaptation10269,系统赠送金豆##,系統贈送金豆##,System Gift Amount,Bônus do sistema##,,,,
adaptation10270,有误,有誤,Error,Erro,,,,
adaptation10271,请先填全信息,請先填全信息,Please fill in the complete information,Por favor inserir as informações,,,,
adaptation10272,两次密码输入不相符,兩次密碼輸入不相符,Two times password input does not match,Inconsistência nas duas senhas,,,,
adaptation10273,非法值,非法值,Illegal value,Valor não suportado,,,,
adaptation10274,绑定支付宝,綁定支付寶,Binding Alipay,Conectar Alipay,,,,
adaptation10275,请选填入信息,請選填入信息,Please fill in the information,Por favor preencher as informações,,,,
adaptation10276,您提交的修改信息正在审核,您提交的修改信息正在審核,The information you submitted is being reviewed,As informações entregues estão sendo analisadas,,,,
adaptation10277,绑定银行卡,綁定銀行卡,Binding bank card,Vincular cartão,,,,
adaptation10278,请选择,請選擇,Please select,Selecionar,,,,
adaptation10279,请先选择省份,請先選擇省份,Please choose your province first,Por favor selecione seu Estado ,,,,
adaptation10280,已是直辖市啦,已是直轄市啦,Already a municipality,Município,,,,
adaptation10281,##小时局,##小時局,Hourly Bureau,##Jogo de hora,,,,
adaptation10282,##分钟局,##分鐘局,Minute Bureau,##Jogo de minuto,,,,
adaptation10283,中国银行,中國銀行,Bank of China,BOC,,,,
adaptation10284,建设银行,建設銀行,Construction Bank,CCB,,,,
adaptation10285,工商银行,工商銀行,Industrial and Commercial Bank,ICBC,,,,
adaptation10286,农商银行,農商銀行,Agricultural and Commercial Bank,FAMB,,,,
adaptation10287,招商银行,招商銀行,China Merchants Bank,CMBC,,,,
adaptation10288,广发银行,廣發銀行,Guangfa Bank,Guangfa,,,,
adaptation10289,浦发银行,浦發銀行,Pudong Development Bank,SPD BANK,,,,
adaptation10290,广州银行,廣州銀行,Bank of Guangzhou,GZCB,,,,
adaptation10291,您修改交易方式的申请已经审核通过,您修改交易方式的申請已經審核通過,Your application to modify the transaction method has been approved,Sua aplicação de modificação foi aprovada,,,,
adaptation10292,您修改交易方式的申请审核没有通过,您修改交易方式的申請審核沒有通過,Your application to modify the transaction method has not been approved,Sua aplicação de modificação não foi aprovada,,,,
adaptation10293,您修改提豆账号信息的申请已经通过,您修改提豆賬號信息的申請已經通過,Your application to modify your account information has been approved,Sua solicitação de alteração de conta para saque foi aprovada,,,,
adaptation10294,您修改提豆账号信息的申请没有通过,您修改提豆賬號信息的申請沒有通過,Your application to modify your account information has not been approved,Sua solicitação de alteração de conta para saque não foi aprovada,,,,
adaptation10295,金豆数不足,金豆數不足,The amount of money is not enough,Valor insuficiente,,,,
adaptation10296,开始录音,開始錄音,Start recording,Gravação sonora iniciada,,,,
adaptation10297,停止录音,停止錄音,Stop recording,Gravação parada,,,,
adaptation10298,购买保险中,購買保險中,Purchase of insurance is in progress,Ativando seguro,,,,
adaptation10299,请选择要投保的牌,請選擇要投保的牌,Please select the card you want to insure,Selecione as cartas que gostaria de assegurar,,,,
adaptation10300,金豆不足,金豆不足,Insuficiente chips,Valor insuficiente,,,,
adaptation10301,功能尚未开放,功能尚未開放,Function not yet open,Função indisponível,,,,
adaptation10302,继续游戏,繼續遊戲,Continue the game,Continuar jogo,,,,
adaptation10303,暂停游戏,暫停遊戲,Pause the game,Pausar jogo,,,,
adaptation10304,解散,解散,Dismiss,Encerrar,,,,
adaptation10305,复制链接成功,復制鏈接成功,Copy link successfully,Link copiado,,,,
adaptation10306,收藏牌谱已达上限,收藏牌譜已達上限,Collection has reached its limit,Coleção de mãos atingiu seu limite,,,,
adaptation10307,备注标记,備註標記,Note marker,Observação,,,,
adaptation10308,最强隐身,最強隱身,The strongest stealth,Invisibilidade máxima,,,,
adaptation10309,所有人不可查看,所有人不可查看,Not viewable by all,Ninguém pode visualizar,,,,
adaptation10310,破隐成功,破隱成功,Success in breaking invisibility,Visualização com sucesso ,,,,
adaptation10311,入池率,入池率,unlock succeed,VPIP,,,,
adaptation10312,翻牌前加注,翻牌前加註,Pot rate,PRF,,,,
adaptation10313,翻前再加注,翻前再加註,Re-raise pre-flop,3Bet,,,,
adaptation10314,持续加注,持續加註,Re-raise pre-flop,CBet,,,,
adaptation10315,让牌,讓牌,Continuous raise,Check,,,,
adaptation10316,当前是第几天,當前是第幾天,Check,Dia do jogo,,,,
adaptation10317,摊牌率,攤牌率,Showdown Rate,WTSD,,,,
adaptation10318,全下胜率,全下勝率,All-in win rate,All-wins,,,,
adaptation10319,入池胜率,入池勝率,Pot Win Rate,Wins,,,,
adaptation10320,无法给自己另起标记,無法給自己另起標記,Unable to mark myself,Não pode pagar a si mesmo,,,,
adaptation10321,一个都没填,壹個都沒填,None of them are filled in,Não foi preenchido,,,,
adaptation10322,错误,錯誤,Error,Erro,,,,
adaptation10323,应用需要访问您的相册来获取头像,應用需要訪問您的相冊來獲取頭像,The app needs access to your album to get an avatar,Precisa de permissão de acesso a fotos para obter sua imagem,,,,
adaptation10324,投保额要大于0,投保額要大於0,Insured amount must be greater than 0,O valor de seguro deve ser superior a 0,,,,
adaptation10325,存在平分outs时，河牌投保额不得超过（已投入总额-转牌投保与背保额）,存在平分outs時，河牌投保額不得超過（已投入總額-轉牌投保與背保額）,"When there are tie-breakers, the amount of river insurance should not exceed (total amount invested - transfer insurance and back insurance)","Quando existir chop outs, o seguro do river deve ser (seguro total - seguro da partida)",,,,
adaptation10326,购买,購買,Purchase,Comprar,,,,
adaptation10327,##小时##分钟局,##小時##分鐘局,"Hours, minutes game",##hora##partida de minuto,,,,
adaptation10328,参与##共##手,參與##共##手,Participate ## total ## hands,Participação##total##mãos,,,,
adaptation10329,请输入手机号码,請輸入手機號碼,Please enter your cell phone number,Inserir celular,,,,
adaptation10330,密码不得少于6个字符,密碼不得少於6個字符,Password must not be less than 6 characters,Senha não deve ser inferior a 6 caracteres,,,,
adaptation10331,香港(主线路),香港(主線路),Hong Kong (main line),Hong Kong(Linha Principal),,,,
adaptation10332,线路##,線路##,Line,Linha##,,,,
adaptation10333,商城,商城,Shopping Mall,Loja,,,,
adaptation10335,最低入池率低于{0}%不能入座,最低入池率低於{0}%不能入座,Minimum pooling rate below {0}% cannot be seated,Quando o VPIP for inferior a {0}% não pode se sentar,,,,
adaptation10336,总手数低于{0}手不能入座,總手數低於{0}手數不能入座,Total lots below {0} lots cannot be seated,Total de mãos abaixo de {0} não pode se sentar,,,,
area0,中国,中國,China,China,,,,
area1,亚洲地区,亞洲地區,Asia,Ásia,,,,
area2,欧洲地区,歐洲地區,Europe,Europa,,,,
area3,北美地区,北美地區,North America,América do Norte,,,,
area4,南美地区,南美地區,South America,América do Sul,,,,
area5,太平洋地区,太平洋地區,Pacific,Região do Pacífico,,,,
area6,非洲地区,非洲地區,Africa,África,,,,
area111,日本,日本,Japan,Japão,,,,
area112,韩国,韓國,Korea,Coréia,,,,
area113,新加坡,新加坡,Singapore,Singapura,,,,
area114,印度,印度,India,Índia,,,,
area115,蒙古,蒙古,Mongolia,Mongólia,,,,
area116,菲律宾,菲律賓,Philippines,Filipinas,,,,
area117,泰国,泰國,Thailand,Tailândia,,,,
area118,土耳其,土耳其,Turkey,Turquia,,,,
area119,越南,越南,Vietnam,Vietnã ,,,,
area120,孟加拉国,孟加拉國,Bangladesh,Bangladesh,,,,
area121,缅甸,緬甸,Myanmar,Myanmar,,,,
area122,印度尼西亚,印度尼西亞,Indonesia,Indonésia,,,,
area123,柬埔寨,柬埔寨,Cambodia,Camboja,,,,
area124,马来西亚,馬來西亞,Malaysia,Malásia,,,,
area211,英国,英國,United Kingdom,Reino Unido,,,,
area212,俄罗斯,俄羅斯,Russia,Rússia,,,,
area213,法国,法國,France,França,,,,
area214,德国,德國,Germany,Alemanha,,,,
area215,意大利,意大利,Italy,Itália,,,,
area216,西班牙,西班牙,Spain,Espanha,,,,
area217,葡萄牙,葡萄牙,Portugal,Portugal,,,,
area218,奥地利,奧地利,Austria,Áustria,,,,
area219,比利时,比利時,Belgium,Bélgica,,,,
area220,保加利亚,保加利亞,Bulgaria,Bulgária,,,,
area221,克罗地亚,克羅地亞,Croatia,Croácia,,,,
area222,丹麦,丹麥,Denmark,Dinamarca,,,,
area223,芬兰,芬蘭,Finland,Finlândia,,,,
area224,希腊,希臘,Greece,Grécia,,,,
area225,匈牙利,匈牙利,Hungary,Hungria,,,,
area226,冰岛,冰島,Iceland,Islândia,,,,
area227,爱尔兰,愛爾蘭,Ireland,Irlanda,,,,
area228,卢森堡,盧森堡,Luxembourg,Luxemburgo,,,,
area229,摩纳哥,摩納哥,Monaco,Mônaco,,,,
area230,荷兰,荷蘭,Netherlands,Holanda,,,,
area231,挪威,挪威,Norway,Noruega,,,,
area232,斯洛文尼亚,斯洛文尼亞,Slovenia,Eslovênia,,,,
area233,瑞典,瑞典,Sweden,Suécia,,,,
area234,瑞士,瑞士,Switzerland,Suíça,,,,
area311,格陵兰,格陵蘭,Greenland,Groenlândia,,,,
area312,墨西哥,墨西哥,Mexico,México,,,,
area313,巴哈马,巴哈馬,Bahamas,Bahamas,,,,
area314,牙买加,牙買加,Jamaica,Jamaica,,,,
area315,古巴,古巴,Cuba,Cuba,,,,
area316,美国,美國,United States,Estados Unidos da América,,,,
area317,加拿大,加拿大,Canada,Canadá,,,,
area411,巴西,巴西,Brazil,Brasil,,,,
area412,阿根廷,阿根廷,Argentina,Argentina,,,,
area413,哥伦比亚,哥倫比亞,Colombia,Colômbia,,,,
area414,乌拉圭,烏拉圭,Uruguay,Uruguai,,,,
area415,委内瑞拉,委內瑞拉,Venezuela,Venezuela,,,,
area416,智利,智利,Chile,Chile,,,,
area511,澳大利亚,澳大利亞,Australia,Austrália,,,,
area512,新西兰,新西蘭,New Zealand,Nova Zelândia,,,,
area513,斐济,斐濟,Fiji,Fiji,,,,
area514,汤加,湯加,Tonga,Tonga,,,,
area515,所罗门群岛,所羅門群島,Solomon Islands,Ilhas Salomão,,,,
area611,埃及,埃及,Egypt,Egito,,,,
area612,南非,南非,South Africa,África do Sul,,,,
area613,摩洛哥,摩洛哥,Morocco,Marrocos,,,,
area614,肯尼亚,肯尼亞,Kenya,Quênia,,,,
area615,尼日利亚,尼日利亞,Nigeria,Nigéria,,,,
area616,刚果,剛果,Congo,Congo,,,,
area99911,安徽,安徽,Anhui,Anhui,,,,
area99912,北京,北京,Beijing,Pequim,,,,
area99913,福建,福建,Fujian,Fujian,,,,
area99914,甘肃,甘肅,Gansu,Gansu,,,,
area99915,广东,廣東,Guangdong,Guangdong,,,,
area99916,广西,廣西,Guangxi,Guangxi,,,,
area99917,贵州,貴州,Guizhou,Guizhou,,,,
area99918,海南,海南,Hainan,Hainan,,,,
area99919,河北,河北,Hebei,Hebei,,,,
area99920,河南,河南,Henan,Henan,,,,
area99921,黑龙江,黑龍江,Heilongjiang,Heilongjiang,,,,
area99922,湖北,湖北,Hubei,Hubei,,,,
area99923,湖南,湖南,Hunan,Hunan,,,,
area99924,吉林,吉林,Jilin,Jilin,,,,
area99925,江苏,江蘇,Jiangsu,Jiangsu,,,,
area99926,江西,江西,Jiangxi,Jiangxi,,,,
area99927,辽宁,遼寧,Liaoning,Liaoning,,,,
area99928,内蒙古,內蒙古,Inner Mongolia,Inner Mongolia,,,,
area99929,宁夏,寧夏,Ningxia,Ningxia,,,,
area99930,青海,青海,Qinghai,Qinghai,,,,
area99931,山东,山東,Shandong,Shandong,,,,
area99932,山西,山西,Shanxi,Shanxi,,,,
area99933,陕西,陜西,Shaanxi,Shaanxi,,,,
area99934,上海,上海,Shanghai,Xangai,,,,
area99935,四川,四川,Sichuan,Sichuan,,,,
area99936,天津,天津,Tianjin,Tianjin,,,,
area99937,西藏,西藏,Tibet,Tibete,,,,
area99938,新疆,新疆,Xinjiang,Xinjiang,,,,
area99939,云南,雲南,Yunnan,Yunnan,,,,
area99940,浙江,浙江,Zhejiang,Zhejiang,,,,
area99941,重庆,重慶,Chongqing,Chongqing,,,,
area99942,澳门,澳門,Macau,Macau,,,,
area99943,香港,香港,Hong Kong,Hong Kong,,,,
area99944,台湾,臺灣,Taiwan,Taiwan,,,,
area9991111,安庆,安慶,Anqing,Anqing,,,,
area9991112,蚌埠,蚌埠,Bengbu,Bengbu,,,,
area9991113,亳州,亳州,Bozhou,Bozhou,,,,
area9991114,巢湖,巢湖,Chaohu,Chaohu Lake,,,,
area9991115,池州,池州,Chizhou,Chizhou,,,,
area9991116,滁州,滁州,Chuzhou,Chuzhou,,,,
area9991117,阜阳,阜陽,Fuyang,Fuyang,,,,
area9991118,合肥,合肥,Hefei,Hefei,,,,
area9991119,淮北,淮北,Huabei,Huaibei,,,,
area9991120,淮南,淮南,Huainan,Huainan,,,,
area9991121,黄山,黃山,Huangshan,Huangshan,,,,
area9991122,六安,六安,Liuan,Luan,,,,
area9991123,马鞍山,馬鞍山,Maanshan,Ma'anshan,,,,
area9991124,宿州,宿州,Suizhou,Suzhou,,,,
area9991125,铜陵,銅陵,Tongling,Tongling,,,,
area9991126,芜湖,蕪湖,Wuhu,Wuhu,,,,
area9991127,宣城,宣城,Xuancheng,Xuancheng,,,,
area9991311,福州,福州,Fuzhou,Fuzhou,,,,
area9991312,龙岩,龍巖,Longyan,Longyan,,,,
area9991313,南平,南平,Nanping,Nanping,,,,
area9991314,宁德,寧德,Ningde,Ningde,,,,
area9991315,莆田,莆田,Putian,Putian,,,,
area9991316,泉州,泉州,Quanzhou,Quanzhou,,,,
area9991317,三明,三明,Sanming,Sanming,,,,
area9991318,厦门,廈門,Xiamen,Xiamen,,,,
area9991319,漳州,漳州,Zhangzhou,Zhangzhou,,,,
area9991411,白银,白銀,Baiyin,Baiyin,,,,
area9991412,定西,定西,Dingxi,Dingxi,,,,
area9991413,甘南,甘南,Gannan,Gannan,,,,
area9991414,嘉峪关,嘉峪關,Jiayuguan,Jiayuguan,,,,
area9991415,金昌,金昌,Jinchang,Jinchang,,,,
area9991416,酒泉,酒泉,Jiuquan,Jiuquan,,,,
area9991417,兰州,蘭州,Lanzhou,Lanzhou,,,,
area9991418,临夏,臨夏,Linxia,Linxia,,,,
area9991419,陇南,隴南,Longnan,Longnan,,,,
area9991420,平凉,平涼,Pingliang,Pingliang,,,,
area9991421,庆阳,慶陽,Qingyang,Qingyang,,,,
area9991422,天水,天水,Tianshui,Tianshui,,,,
area9991423,武威,武威,Wuwei,Wuwei,,,,
area9991424,张掖,張掖,Zhangye,Zhangye,,,,
area9991511,潮州,潮州,Chaozhou,Chaozhou,,,,
area9991512,东莞,東莞,Dongguan,Dongguan,,,,
area9991513,佛山,佛山,Foshan,Foshan,,,,
area9991514,广州,廣州,Guangzhou,Guangzhou,,,,
area9991515,河源,河源,Heyuan,Heyuan,,,,
area9991516,惠州,惠州,Huizhou,Huizhou,,,,
area9991517,江门,江門,Jiangmen,Jiangmen,,,,
area9991518,揭阳,揭陽,Jieyang,Jieyang,,,,
area9991519,茂名,茂名,Maoming,Maoming,,,,
area9991520,梅州,梅州,Meizhou,Meizhou,,,,
area9991521,清远,清遠,Qingyuan,Qingyuan,,,,
area9991522,汕头,汕頭,Shantou,Shantou,,,,
area9991523,汕尾,汕尾,Shanwei,Shanwei,,,,
area9991524,韶关,韶關,Shaoguan,Shaoguan,,,,
area9991525,深圳,深圳,Shenzhen,Shenzhen,,,,
area9991526,阳江,陽江,Yangjiang,Yangjiang,,,,
area9991527,云浮,雲浮,Yunfu,Cloud Float,,,,
area9991528,湛江,湛江,Zhanjiang,Zhanjiang,,,,
area9991529,肇庆,肇慶,Zhaoqing,Zhaoqing,,,,
area9991530,中山,中山,Zhongshan,Zhongshan,,,,
area9991531,珠海,珠海,Zhuhai,Zhuhai,,,,
area9991611,百色,百色,Baise,Baise,,,,
area9991612,北海,北海,Beihai,Beihai,,,,
area9991613,崇左,崇左,Chongzuo,Chongzuo,,,,
area9991614,防城港,防城港,Fangchenggang,Fangcheng Port,,,,
area9991615,贵港,貴港,Guigang,Guigang,,,,
area9991616,桂林,桂林,Guilin,Guilin,,,,
area9991617,河池,河池,Hechi,Hechi,,,,
area9991618,贺州,賀州,Hezhou,Hezhou,,,,
area9991619,来宾,來賓,Laibin,Laibin,,,,
area9991620,柳州,柳州,Liuzhou,Liuzhou,,,,
area9991621,南宁,南寧,Nanning,Nanning,,,,
area9991622,钦州,欽州,Qinzhou,Qinzhou,,,,
area9991623,梧州,梧州,Wuzhou,Wuzhou,,,,
area9991624,玉林,玉林,Yulin,Yulin,,,,
area9991711,安顺,安順,Anshun,Anshun,,,,
area9991712,毕节,畢節,Bijie,Bijie,,,,
area9991713,贵阳,貴陽,Guiyang,Guiyang,,,,
area9991714,六盘水,六盤水,Liupanshui,Liupanshui,,,,
area9991715,黔东南,黔東南,Qiandongnan,Southeast Guizhou,,,,
area9991716,黔南,黔南,Qiannan,Southern Guizhou,,,,
area9991717,黔西南,黔西南,Qianxinan,Southwest Guizhou,,,,
area9991718,铜仁,銅仁,Tongren,Tongren,,,,
area9991719,遵义,遵義,Zunyi,Zunyi,,,,
area9991811,海口,海口,Haikou,Haikou,,,,
area9991812,三亚,三亞,Sanya,Sanya,,,,
area9991911,保定,保定,Baoding,Baoding,,,,
area9991912,沧州,滄州,Cangzhou,Cangzhou,,,,
area9991913,承德,承德,Chengde,Chengde,,,,
area9991914,邯郸,邯鄲,Handan,Handan,,,,
area9991915,衡水,衡水,Hengshui,Hengshui,,,,
area9991916,廊坊,廊坊,Langfang,Langfang,,,,
area9991917,秦皇岛,秦皇島,Qinhuangdao,Qinhuangdao,,,,
area9991918,石家庄,石家莊,Shijiazhuang,Shijiazhuang,,,,
area9991919,唐山,唐山,Tangshan,Tangshan,,,,
area9991920,邢台,邢臺,Xingtai,Xingtai,,,,
area9991921,张家口,張家口,Zhangjiakou,Zhangjiakou,,,,
area9992011,安阳,安陽,Anyang,Anyang,,,,
area9992012,鹤壁,鶴壁,Hebi,Hebi,,,,
area9992013,济源,濟源,Jiyuan,Jiyuan,,,,
area9992014,焦作,焦作,Jiaozuo,Jiaozuo,,,,
area9992015,开封,開封,Kaifeng,Kaifeng,,,,
area9992016,洛阳,洛陽,Luoyang,Luoyang,,,,
area9992017,漯河,漯河,Luohe,Luohe,,,,
area9992018,南阳,南陽,Nanyang,Nanyang,,,,
area9992019,平顶山,平頂山,Pingdingshan,Pingdingshan,,,,
area9992020,濮阳,濮陽,Puyang,Puyang,,,,
area9992021,三门峡,三門峽,Sanmenxia,Sanmenxia,,,,
area9992022,商丘,商丘,Shangqiu,Shangqiu,,,,
area9992023,新乡,新鄉,xinxiang,Xinxiang,,,,
area9992024,信阳,信陽,Xinyang,Xinyang,,,,
area9992025,许昌,許昌,Xuchang,Xuchang,,,,
area9992026,郑州,鄭州,Zhengzhou,Zhengzhou,,,,
area9992027,周口,周口,Zhoukou,Zhoukou,,,,
area9992028,驻马店,駐馬店,Zhumadian,Zhumadian,,,,
area9992111,大庆,大慶,Daqing,Daqing,,,,
area9992112,大兴安岭,大興安嶺,Daxinganling,Greater Hinggan Mountains,,,,
area9992113,哈尔滨,哈爾濱,Harbin,Harbin,,,,
area9992114,鹤岗,鶴崗,Hegang,Hegang,,,,
area9992115,黑河,黑河,Heihe,Heihe,,,,
area9992116,鸡西,雞西,Jixi,Jixi,,,,
area9992117,佳木斯,佳木斯,Jiamusi,Jiamusi,,,,
area9992118,牡丹江,牡丹江,Mudanjiang,Mudanjiang,,,,
area9992119,七台河,七臺河,Qitaihe,Qitaihe,,,,
area9992120,齐齐哈尔,齊齊哈爾,Qiqihaer,Qiqihar,,,,
area9992121,双鸭山,雙鴨山,Shuangyashan,Shuangyashan,,,,
area9992122,绥化,綏化,Suihua,Suihua,,,,
area9992123,伊春,伊春,Yichun,Yichun,,,,
area9992211,鄂州,鄂州,Ezhou,Ezhou,,,,
area9992212,恩施,恩施,Ensh,Enshi,,,,
area9992213,黄冈,黃岡,Huanggang,Huanggang,,,,
area9992214,黄石,黃石,Huangshi,Yellowstone,,,,
area9992215,荆门,荊門,Jingmen,Jingmen,,,,
area9992216,荆州,荊州,Jingzhou,Jingzhou,,,,
area9992217,潜江,潛江,Qianjiang,Qianjiang,,,,
area9992218,神农架林区,神農架林區,Shennongjia Forestry Area,Hennongjia Forest Area,,,,
area9992219,十堰,十堰,Shiyan,Shiyan,,,,
area9992220,随州,隨州,Suizhou,Suizhou,,,,
area9992221,天门,天門,Tianmen,Tianmen,,,,
area9992222,武汉,武漢,Wuhan,Wuhan,,,,
area9992223,仙桃,仙桃,Xiantao,Xiantao,,,,
area9992224,咸宁,鹹寧,Xianning,Xianning,,,,
area9992225,襄樊,襄樊,Xiangfan,Xiangfan,,,,
area9992226,孝感,孝感,Xiaogan,Xiaogan,,,,
area9992227,宜昌,宜昌,Yichang,Yichang,,,,
area9992311,长沙,長沙,Changsha,Changsha,,,,
area9992312,株洲,株洲,Zhuzhou,Zhuzhou,,,,
area9992313,湘潭,湘潭,Xiangtan,Xiangtan,,,,
area9992314,衡阳,衡陽,Hengyang,Hengyang,,,,
area9992315,邵阳,邵陽,Shaoyang,Shaoyang,,,,
area9992316,岳阳,嶽陽,Yueyang,Yueyang,,,,
area9992317,常德,常德,Changde,Changde,,,,
area9992318,张家界,張家界,Zhangjiajie,Zhangjiajie,,,,
area9992319,益阳,益陽,Yiyang,Yiyang,,,,
area9992320,郴州,郴州,Chenzhou,Chenzhou,,,,
area9992321,永州,永州,Yongzhou,Yongzhou,,,,
area9992322,怀化,懷化,Huaihua,Huaihua,,,,
area9992323,娄底,婁底,Loudi,Loudi,,,,
area9992324,湘西,湘西,Xiangxi,Xiangxi,,,,
area9992411,白城,白城,Baicheng,Baicheng,,,,
area9992412,白山,白山,Baishan,Baishan,,,,
area9992413,长春,長春,Changchun,Changchun,,,,
area9992414,吉林,吉林,Jilin,Jilin,,,,
area9992415,辽源,遼源,Liaoyuan,Liaoyuan,,,,
area9992416,四平,四平,Siping,Siping,,,,
area9992417,松源,松源,Songyuan,Songyuan,,,,
area9992418,通化,通化,Tonghua,Tonghua,,,,
area9992419,延边,延邊,Yanbian,Yanbian,,,,
area9992511,常州,常州,Changzhou,Changzhou,,,,
area9992512,淮安,淮安,Huai'an,Huaian,,,,
area9992513,连云港,連雲港,Lianyungang,Lianyungang,,,,
area9992514,南京,南京,Nanjing,Nanjing,,,,
area9992515,南通,南通,Nantong,Nantong,,,,
area9992516,苏州,蘇州,Suzhou,Suzhou,,,,
area9992517,宿迁,宿遷,Suqian,Suqian,,,,
area9992518,泰州,泰州,Taizhou,Taizhou,,,,
area9992519,无锡,無錫,Wuxi,Wuxi,,,,
area9992520,徐州,徐州,Xuzhou,Xuzhou,,,,
area9992521,盐城,鹽城,Yancheng,Yancheng,,,,
area9992522,扬州,揚州,Yangzhou,Yangzhou,,,,
area9992523,镇江,鎮江,Zhenjiang,Zhenjiang,,,,
area9992611,抚州,撫州,Fuzhou,Fuzhou,,,,
area9992612,赣州,贛州,Ganzhou,Ganzhou,,,,
area9992613,吉安,吉安,Ji'an,Ji'an,,,,
area9992614,景德镇,景德鎮,Jingdezhen,Jingdezhen,,,,
area9992615,九江,九江,Jiujiang,Jiujiang,,,,
area9992616,南昌,南昌,Nanchang,Nanchang,,,,
area9992617,萍乡,萍鄉,Pingxiang,Pingxiang,,,,
area9992618,上饶,上饒,Shangrao,Shangrao,,,,
area9992619,新余,新余,Xinyu,Xinyu,,,,
area9992620,宜春,宜春,Yichun,Yichun,,,,
area9992621,鹰潭,鷹潭,Yingtan,Yingtan,,,,
area9992711,鞍山,鞍山,Anshan,Anshan,,,,
area9992712,本溪,本溪,Benxi,Benxi,,,,
area9992713,朝阳,朝陽,Chaoyang,Chaoyang,,,,
area9992714,大连,大連,Dalian,Dalian,,,,
area9992715,丹东,丹東,Dandong,Dandong,,,,
area9992716,抚顺,撫順,Fushun,Fushun,,,,
area9992717,阜新,阜新,Fuxin,Fuxin,,,,
